species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis tropicalis,mating,QG2771,QG2770,,20210901,QG,9.1576,-79.83393333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,Luke Noble,Luke Noble,2015-03-27,"BCI lysate LMN3E10, sample A11S3 3/27, GusSeededPlug: caeno & non-caeno? chunked twice, never bleached.",,False,,False,True
Caenorhabditis tropicalis,mating,QG2772,QG2770,,20210901,QG,9.1576,-79.83393333,Forest,Barro Colorado Island,Bait,"bait, agar",,,,,Luke Noble,Luke Noble,2015-03-27,"BCI lysate LMN3E11, sample A11S3 3/27, GusSeededPlug: caeno & non-caeno? chunked twice, never bleached.",,False,,False,True
Caenorhabditis tropicalis,,QG2773,QG2770,,20210901,QG,9.1576,-79.83393333,Forest,"Barro Colorado Island, Panama",Bait,Agar bait A11-3,,,,,L. Noble,L. Noble,2015-03-27,,,False,,False,True
Caenorhabditis tropicalis,mating,QG2896,QG2896,,20210901,QG,-16.10295,145.44645,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 173b, rotting fruit, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from rotting fruit, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/19/17. Tons of worms, including Caeno hermaphrodites. No Caeno males. This line founded by one adult picked 7/19/17. Same sample (173b) as QG2897. Garmin GPS 16°06.177' S 145°26.787' E.",,False,,True,True
Caenorhabditis tropicalis,mating,QG2897,QG2897,,20210901,QG,-16.10295,145.44645,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 173b, rotting fruit, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from rotting fruit, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/19/17. Tons of worms, including Caeno hermaphrodites. No Caeno males. This line founded by one adult picked 7/19/17. Same sample (173b) as QG2896. Garmin GPS 16°06.177' S 145°26.787' E.",,False,,True,True
Caenorhabditis tropicalis,mating,QG2898,QG2898,,20210901,QG,-16.103617,145.4467,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 176, dry palm-fruit (?) husks, material was thought to be rotting, but no data are known, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from dry husks (palm fruit?) and associated slug, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/16/17. Few worms. This line founded by one adult picked 7/16/17. Same sample (176) as QG2899. Garmin GPS 16°06.217' S 145°26.802' E.",,False,,True,True
Caenorhabditis tropicalis,mating,QG2899,QG2899,,20210901,QG,-16.103617,145.4467,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 176, dry palm-fruit (?) husks, material was thought to be rotting, but no data are known, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from dry husks (palm fruit?) and associated slug, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/16/17. Few worms. This line founded by one adult picked 7/16/17. Same sample (176) as QG2898. Garmin GPS 16°06.217' S 145°26.802' E.",D,False,,True,True
Caenorhabditis tropicalis,mating,QG2904,QG2904,,20210901,QG,-16.10365,145.447317,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 179uc, uncracked blackbean pod, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from uncracked blackbean, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/24/17. 1000s of worms, mostly Caeno hermaphrodites. No Caeno males. This line founded by one adult picked 7/24/17. Same sample (179uc) as QG2905. Garmin GPS 16°06.219' S 145°26.839' E.",,False,,True,True
Caenorhabditis tropicalis,mating,QG2905,QG2905,,20210901,QG,-16.10365,145.447317,Forest,"Daintree Rainforest Observatory, Queensland, Australia",Rotting_nut/pod/seed/fruit,"Sample 179uc, uncracked blackbean pod, Daintree Rainforest Observatory, Queensland, Australia",,,,,M. Rockman,M. Rockman,2017-07-10,"isolated from uncracked blackbean, collected 7/10/17 at Daintree Rainforest Observatory, Queensland. Funnel plated 7/24/17. 1000s of worms, mostly Caeno hermaphrodites. No Caeno males. This line founded by one L4 picked 7/24/17. Same sample (179uc) as QG2904. Garmin GPS 16°06.219' S 145°26.839' E. Strange: on 7/29, this plate has multiple adult males.",,False,,True,True
Caenorhabditis tropicalis,mating,QG3008,QG3008,,20210901,QG,9.16005,-79.841,Forest,"Barro Colorado Island, Panama",Rotting_stem,"Substrate sample MR214, palm pollen structures, on plant",26.0,,,,M. Rockman,J. Jackson,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3009,QG3009,,20210901,QG,9.16005,-79.841,Forest,"Barro Colorado Island, Panama",Rotting_stem,"Substrate sample MR214, palm pollen structures, on plant",26.0,,,,M. Rockman,J. Jackson,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3010,QG3010,,20210901,QG,9.159966667,-79.84096667,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample MR215.1, small (<1cm) red fruit caps, some rotten to black, with soil.",26.3,,,,M. Rockman,J. Jackson,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3011,QG3011,,20210901,QG,9.159966667,-79.84096667,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample MR215.2, small (<1cm) red fruit caps, some rotten to black, with soil.",26.3,,,,M. Rockman,J. Jackson,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3013,QG3013,,20210901,QG,9.159766667,-79.841,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample MR216.1, small brownish mushy fruits, lots of flies around. Several per sample, each sample about a foot from any other",,,,,M. Rockman,J. Jackson,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3024,QG3024,,20210901,QG,9.1584,-79.84555,Forest,"Barro Colorado Island, Panama",Vegetal_litter/mix,"Substrate sample MR233, fibrous stuff from under a tall palm tree",,,,,M. Rockman,J. Jackson,2018-08-24,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3036,QG3037,,20210901,QG,9.164533333,-79.84156667,Forest,"Barro Colorado Island, Panama",Rotting_flower,Substrate sample MR250.3.,,,,,M. Rockman,J. Jackson,2018-08-25,,,False,,False,True
Caenorhabditis tropicalis,mating,QG3037,QG3037,,20210901,QG,9.164533333,-79.84156667,Forest,"Barro Colorado Island, Panama",Rotting_flower,Substrate sample MR250.3.,,,,,M. Rockman,J. Jackson,2018-08-25,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3038,QG3038,,20210901,QG,9.164533333,-79.84156667,Forest,"Barro Colorado Island, Panama",Rotting_flower,Substrate sample MR250.4.,,,,,M. Rockman,J. Jackson,2018-08-25,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3042,NIC58,,20210901,QG,9.164216667,-79.83736667,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample MR251.2, Spondias mombin",,,,,M. Rockman,J. Jackson,2018-08-25,,,False,,False,True
Caenorhabditis tropicalis,mating,QG3055,QG3055,,20210901,QG,9.16484,-79.83659,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample SS-D4, Spondias mombin",,,,,S. Sloat,J. Jackson,2018-08-23,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3064,QG3064,,20210901,QG,9.16092,-79.84046,Forest,"Barro Colorado Island, Panama",Rotting_nut/pod/seed/fruit,"Substrate sample SS-S5, Ficus",,,,,S. Sloat,M. Rockman,2018-08-22,,,False,,True,True
Caenorhabditis tropicalis,mating,QG3514,QG3514,,20210901,QG,10.43089,-84.00684,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,Yellow/white mushroom-looking flowers,,,,,S. Tintori,S. Tintori,2019-07-02,"ST01.1, collected on 7/2/2019 from SUR 0-50 La Selva, Costa Rica. 10.43089 -84.00684. Funnel from Yellow/white mushroom-looking flowers. Initial observation: ""300 worms, could be caeno"". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3520,QG3526,,20210901,QG,10.42643333,-84.01193333,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,rotting interior of a yellow Heliconia,26.6,,,,J. Jackson,J. Jackson,2019-07-02,"JJ24.4, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42643333 -84.01193333 . Funnel from rotting interior of a yellow Heliconia. Initial observation: ""hundreds- thousands of worms of diff sp. most likely caeno"". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,18S,QG3521,QG3521,,20210901,QG,10.42643333,-84.01193333,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,rotting interior of a red Heliconia,,,,,J. Jackson,J. Jackson,2019-07-02,"JJ23B, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42643333 -84.01193333 . Funnel from rotting interior of a red Heliconia. Initial observation: ""*Two funnels with this number! One has ~10000 nematodes, all ages, Caeno herms. The other has fewer worms."". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3522,QG3522,,20210901,QG,10.42974,-84.00938,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,long pink bulby stalk,25.8,,,,A. Martel,A. Martel,2019-07-02,"AM6, collected on 7/2/2019 from La Selva, Costa Rica. (NEEDS GPS; approximate location given) . Funnel from long pink bubbly stalk. Initial observation: """". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3526,QG3526,,20210901,QG,10.42643333,-84.01193333,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,rotting interior of a yellow Heliconia,26.6,,,,J. Jackson,J. Jackson,2019-07-02,"JJ24.4, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42643333 -84.01193333 . Funnel from rotting interior of a yellow Heliconia. Initial observation: ""hundreds- thousands of worms of diff sp. most likely caeno"". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3529,QG3529,,20210901,QG,10.43288,-84.00678,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,seedy lychee-looking thing,,,,,S. Tintori,S. Tintori,2019-07-03,"ST21.3, collected on 7/3/2019 from STR 150-200 La Selva, Costa Rica. 10.43288-84.00678. Funnel from seedy lychee. Initial observation: ""30 worms. possibly C., but no males"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3533,QG3533,,20210901,QG,10.42641667,-84.01201667,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.",,,,,J. Jackson,J. Jackson,2019-07-02,"JJ32, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42641667 -84.01201667. Funnel from rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.. Initial observation: ""10s of nematodes, NOC"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3535,QG3839,,20210901,QG,10.43792,-84.01132,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,jackolantern-looking fruit,,,,,A. Martel,A. Martel,2019-07-03,"AM16, collected on 7/3/2019 from La Selva, Costa Rica. 10.43792 -84.01132. Funnel from jackolantern fruit. Initial observation: """". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,18S,QG3539,QG3539,,20210901,QG,10.42332222,-84.00135556,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,black chestnut-looking thing,24.7,,,,J. Jackson,J. Jackson,2019-07-03,"JJ65, collected on 7/3/2019 from 10m past JJ64 heading south La Selva, Costa Rica. (NEED GPS). Funnel from black chesnut. Initial observation: ""100s, Caeno hermaphrodites, all ages"". Isofemale line.  NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3543,QG3543,,20210901,QG,10.42641667,-84.01201667,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.",,,,,J. Jackson,J. Jackson,2019-07-02,"JJ33.2, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42641667 -84.01201667. Funnel from rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth. Initial observation: """". Tropicalis also confirmed by FTA card. Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3545,QG3545,,20210901,QG,10.42361667,-84.00118611,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,"very squishy piece of fruit, green pod thing",,,,,J. Jackson,J. Jackson,2019-07-03,"JJ62, collected on 7/3/2019 from Exactly at the start of the succession plots, by sign ""Parcela No. 2"" La Selva, Costa Rica. (NEED GPS). Funnel from very squishy piece of fruit, green pod thing. Initial observation: ""Thousands and similar looking sp, all ages, caeno looking, males"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3546,QG3546,,20210901,QG,10.43288,-84.00678,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,big apricot-like fruit,,,,,S. Sloat,S. Sloat,2019-07-03,"SS29, collected on 7/3/2019 from  La Selva, Costa Rica. 10.43288 -84.00678. Funnel from big apricot. Initial observation: ""long and skinny but very caeno looking maybe 100 maybe a few males"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3547,QG3547,,20210901,QG,10.42551667,-84.01403333,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,"furry brown complex of floral bracts, rotting on the ground;",,,,,J. Jackson,J. Jackson,2019-07-02,"JJ39 #2, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42551667 -84.01403333. Funnel furry brown complex of floral bracts, rotting on the ground. Initial observation: ""10s of nematodes, NOC, tons of tardigrades and a big annelid"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,18S,QG3548,QG3526,,20210901,QG,10.42641667,-84.01201667,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.",26.0,,,,J. Jackson,J. Jackson,2019-07-02,"JJ31 #2, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42641667 -84.01201667. Funnel from rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.. Initial observation: ""~1000 nematodes, mostly small"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,18S,QG3549,QG3526,,20210901,QG,10.42641667,-84.01201667,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.",26.0,,,,J. Jackson,J. Jackson,2019-07-02,"JJ31 #1, collected on 7/2/2019 from SSO trail La Selva, Costa Rica. 10.42641667 -84.01201667. Funnel from rotting pistols of a flower still on the plant-- red petals with yellow center, viney growth.. Initial observation: ""~1000 nematodes, mostly small"". Isofemale line. NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3782,QG3831,,20210901,QG,10.43182,-84.01499,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,red flower,37.0,,,,A. Martel,A. Martel,2019-07-02,"La Selva ""AM12 1 plg F 7/5"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3785,QG3785,,20210901,QG,10.43082,-84.01138,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,Red berries,,,,,S. Tintori,S. Tintori,2019-07-02,"La Selva ""ST17"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3786,QG3786,,20210901,QG,10.42963,-84.00833,Forest,"La Selva Biological Station, Costa Rica",,,,,,,S. Sloat,S. Sloat,2019-07-02,"La Selva ""SS17"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3789,QG3789,,20210901,QG,10.42608333,-84.0092,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,lots of small flowers,26.4,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ4 L4 H 7/4"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3790,QG3790,,20210901,QG,10.42551667,-84.01403333,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,extremely rotten white flower,26.9,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ40.4"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3791,QG3856,,20210901,QG,10.42540556,-84.00121667,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,rotten pink petals (or maybe these are winged seeds?),25.5,,,,J. Jackson,J. Jackson,2019-07-03,"La Selva ""JJ53.2"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3792,QG3818,,20210901,QG,10.4262,-84.0013167,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,molar-looking fruit part,25.5,,,,J. Jackson,J. Jackson,2019-07-03,"La Selva ""JJ45.4"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3793,QG3793,,20210901,QG,10.42583333,-84.00995,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,a large woody bean pod with some slimy bits inside,27.4,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ9.1"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3795,QG3795,,20210901,QG,10.42608333,-84.0092,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,lots of small flowers,26.1,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ5.4"" Returned to New York 12/24/19. Chunked12/25 >1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3797,QG3797,,20210901,QG,10.42974,-84.00938,Forest,"La Selva Biological Station, Costa Rica",,,,,,,S. Sloat,S. Sloat,2019-07-02,"La Selva ""SS20 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3799,QG3799,,20210901,QG,10.43008,-84.00894,Forest,"La Selva Biological Station, Costa Rica",,,,,,,S. Sloat,S. Sloat,2019-07-02,"La Selva ""SS18 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3800,QG3800,,20210901,QG,10.42974,-84.00938,Forest,"La Selva Biological Station, Costa Rica",,,,,,,S. Sloat,S. Sloat,2019-07-02,"La Selva ""SS21 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3802,QG3871,,20210901,QG,10.44027,-84.01227,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,"fruit nicknamed ""big apricot""",,,,,"A. Martel, S. Sloat, S. Tintori","A. Martel, S. Sloat, S. Tintori",2019-07-03,"La Selva ""P2.4 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3803,QG3831,,20210901,QG,10.43182,-84.01499,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,red flower,37.0,,,,A. Martel,A. Martel,2019-07-02,"La Selva ""AM12 1 plg F 7/5 (#2)"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3805,QG3805,,20210901,QG,10.42608333,-84.0092,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"lots of small flowers, as JJ4, 5, and 7; but these were resting on a palm leaf a few feet off the ground",26.2,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ6.2 F/H"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3807,QG3807,,20210901,QG,10.43182,-84.01499,Forest,"La Selva Biological Station, Costa Rica",,,,,,,S. Sloat,S. Sloat,2019-07-02,"La Selva ""SS25 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3808,QG3808,,20210901,QG,10.43288,-84.00678,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,big apricot-like fruit,,,,,S. Sloat,S. Sloat,2019-07-03,"La Selva ""SS29 F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3809,QG3809,,20210901,QG,10.43288,-84.00678,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,seedy lychee-looking thing,,,,,S. Sloat,S. Sloat,2019-07-03,"La Selva ""SS28 plugged F"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3811,QG3811,,20210901,QG,10.43288,-84.00678,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,big apricot-like fruit,,,,,S. Sloat,S. Sloat,2019-07-03,"La Selva ""SS30 F L4"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3812,QG3873,,20210901,QG,10.42963,-84.00833,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,small pink flower,27.0,,,,A. Martel,A. Martel,2019-07-02,"La Selva ""AM4 ""second try"""" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3814,QG3805,,20210901,QG,10.42608333,-84.0092,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,"lots of small flowers, as JJ4, 5, and 7; but these were resting on a palm leaf a few feet off the ground",26.2,,,,J. Jackson,J. Jackson,2019-07-02,"La Selva ""JJ6.3 F/H"" Returned to New York 12/24/19. Chunked1/2 > 1/11. Bleached to 10cm plate 1/13/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,False,True
Caenorhabditis tropicalis,mating,QG3817,QG3817,,20210901,QG,10.42972,-84.00742,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,Red berries,,,,,S. Tintori,S. Tintori,2019-07-02,"La Selva ""ST05 plg F/H 7/5"" Returned to New York 12/24/19. Chunked1/9. Bleached to 10cm plate 1/15/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3818,QG3818,,20210901,QG,10.4262,-84.0013167,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,molar-looking fruit part,25.5,,,,J. Jackson,J. Jackson,2019-07-03,"La Selva ""JJ45.3 F/H"" Returned to New York 12/24/19. Chunked1/9. Bleached to 10cm plate 1/14/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3821,QG3821,,20210901,QG,10.42540556,-84.00121667,Forest,"La Selva Biological Station, Costa Rica",Rotting_nut/pod/seed/fruit,cone with some red fruits,25.4,,,,J. Jackson,J. Jackson,2019-07-03,"La Selva ""JJ54.2 F/H"" Returned to New York 12/24/19. Chunked1/9. Bleached to 10cm plate 1/16/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
Caenorhabditis tropicalis,mating,QG3824,QG3824,,20210901,QG,10.44022,-84.01188,Forest,"La Selva Biological Station, Costa Rica",Rotting_flower,big red beauty flower,,,,,S. Tintori,S. Tintori,2019-07-03,"La Selva ""ST28.1 7/5"" Returned to New York 12/24/19. Chunked1/9. Bleached to 10cm plate 1/15/2020 NOT FOR DISTRIBUTION. Use governed by permits from Conagebio Costa Rica. ",,False,,True,True
