species,species_id_method,strain,isotype,previous_names,release,source_lab,latitude,longitude,landscape,locality_description,substrate,substrate_comments,substrate_temp,ambient_temp,ambient_humidity,associated_organism,sampled_by,isolated_by,sampling_date,notes,strain_set,issues,issue_notes,isotype_ref_strain,sequenced
Caenorhabditis briggsae,,NIC362,NIC67,455,20210803,NIC,4.08568,-52.6747,Forest,,Rotting_nut/pod/seed/fruit,pink fruit covers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-19,"Grand Plateau - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC367,NIC67,511a,20210803,NIC,4.03671,-52.67738,Forest,,Rotting_nut/pod/seed/fruit,fleshy fruit,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,"Parare West - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC368,NIC419,491,20210803,NIC,4.0492,-52.67635,Forest,,Rotting_nut/pod/seed/fruit,pink fruit covers,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,"InselbergParare trail - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC369,NIC419,531,20210803,NIC,4.03712,-52.67044,Forest,,Rotting_nut/pod/seed/fruit,woody fruit,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,"Parare East - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC37,NIC67,G2.16,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC373,NIC419,530b,20210803,NIC,4.03706,-52.67086,Forest,,Rotting_nut/pod/seed/fruit,eyeball fruit,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,"Parare East - Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC377,NIC67,2741,20210803,NIC,5.11396,-52.73218,Forest,,Rotting_nut/pod/seed/fruit,"from same sample as NIC398 and NIC399, woody fruits, olivelike",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,"Kalkuli trail, forest - T'leuyu reserve, Kourou, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC38,NIC67,G2.17,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC392,NIC392,326,20210803,NIC,5.40779,-53.64583,Forest,,Rotting_nut/pod/seed/fruit,woody fruits,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2014-04-14,"Piste d'Angouleme - Angoulème, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC398,NIC174,2742,20210803,NIC,5.11396,-52.73218,Forest,,Rotting_nut/pod/seed/fruit,"from same sample as NIC377 and NIC399, woody fruits, olivelike",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,"Kalkuli trail, forest - T'leuyu reserve, Kourou, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC399,NIC67,274,20210803,NIC,5.11396,-52.73218,Forest,,Rotting_nut/pod/seed/fruit,"from same sample as NIC377 and NIC398, woody fruits, olivelike",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-13,"Kalkuli trail, forest - T'leuyu reserve, Kourou, French Guiana",,False,,False,True
Caenorhabditis briggsae,,NIC40,NIC67,G2.19,20210803,NIC,4.08448,-52.67837,Forest,,Rotting_nut/pod/seed/fruit,"Strains NIC23 to NIC41 from same sample, Fig-like fruits",,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-24,Grand Plateau,,False,,False,True
Caenorhabditis briggsae,,NIC400,NIC400,375,20210803,NIC,5.72711,-53.89076,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC402,NIC402,381b,20210803,NIC,5.72896,-53.89008,Forest,,Rotting_nut/pod/seed/fruit,"palm fruits, orange",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-15,"Sentier de Kanawa - Awala - Yalimapo, French Guiana",,False,,True,True
Caenorhabditis briggsae,,NIC419,NIC419,513a,20210803,NIC,4.03617,-52.67805,Forest,,Rotting_nut/pod/seed/fruit,"big pods, beanlike",,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-21,"Parare West - Nouragues, FG",,False,,True,True
Caenorhabditis briggsae,,NIC442,NIC67,15NF2,20210803,NIC,4.08468,-52.6753,Forest,,Rotting_nut/pod/seed/fruit,,,,,,"C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn","C. Braendle, N. Callemeyn",2013-04-22,"Grid sampling Grand Plateau and Petit Plateau - Inselberg station, Nouragues, FG",,False,,False,True
Caenorhabditis briggsae,,NIC498,NIC174,PA-01/7a-2,20210803,NIC,48.77302,2.2675,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,"not bleached,Apples",,,,,C. Braendle,C. Braendle,2013-09-14,"Arboretum, Parc de la Vallee aux loups 92290 Châtenay-Malabry, France",,False,,False,True
Caenorhabditis briggsae,,NIC5,NIC174,5.1.1,20210803,NIC,47.1985,7.5374,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,Plums,,,,,C. Braendle,C. Braendle,2008-07-20,Altes Spital,,False,,False,True
Caenorhabditis briggsae,,NIC504,NIC504,TAI 3.1a,20210803,NIC,23.5347,120.6775,Forest,,Rotting_nut/pod/seed/fruit,"bleached, ficus",,,,,C. Gosse,C. Braendle,2013-09-18,"Rueili, Alishan Park, Chiayi County, Taiwan",,False,,True,True
Caenorhabditis briggsae,,NIC505,NIC505,TAI 4b,20210803,NIC,23.5347,120.6775,Forest,,Rotting_nut/pod/seed/fruit,"bleached, ficus",,,,,C. Gosse,C. Braendle,2013-09-18,"Rueili, Alishan Park, Chiayi County, Taiwan",,False,,True,True
Caenorhabditis briggsae,,NIC507,NIC174,NAP C1.1,20210803,NIC,40.86183,14.261756,Botanical_garden_or_zoo,,Rotting_flower,"rotting_flower, Magnolia",,,,,C. Braendle,C. Braendle,2013-11-14,"Botanical garden, Naples",,False,,False,True
Caenorhabditis briggsae,,NIC509,NIC174,NAP C6.1,20210803,NIC,40.8625,14.2623855,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,"bleached,Citrus fruits",,,,,C. Braendle,C. Braendle,2013-11-14,"Botanical garden, Naples",,False,,False,True
Caenorhabditis briggsae,,NIC510,NIC174,NAP C7.1,20210803,NIC,40.8625,14.2623855,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,"bleached,Citrus fruits",,,,,C. Braendle,C. Braendle,2013-11-14,"Botanical garden, Naples",,False,,False,True
Caenorhabditis briggsae,,NIC518,NIC518,WAN4/5b,20210803,NIC,25.00739,121.900472,Forest,,Rotting_nut/pod/seed/fruit,"bleached, ficus",,,,,C. Gosse,C. Braendle,2013-11-23,"Riverside park Yuanwangkeng ou Entre le pont du cheval mort et la pierre au tigre, Caoling trail, Fulong, Taipei",,False,,True,True
Caenorhabditis briggsae,,NIC519,NIC519,WAN7/6.1a,20210803,NIC,25.00739,121.900472,Rural_garden,,Rotting_nut/pod/seed/fruit,"bleached; from same sample as NIC520, ficus",,,,,C. Gosse,C. Braendle,2013-11-23,"Jardins a l'arrivee du Taoyuan trail, juste avant le riverside park, Daxi, Ilan, Taoyuan trail, Daxi, Ilan-Taiwan; bleached; from same sample as NIC520",,False,,True,True
Caenorhabditis briggsae,,NIC532,NIC532,GUA 7/7.1b,20210803,NIC,16.018756,-61.593654,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,N. Poullet,C. Braendle,2014-01-29,"Trace des Figuiers, Capesterre Belle Eau",,False,,True,True
Caenorhabditis briggsae,,NIC549,NIC549,574.2,20210803,NIC,15.56923,-61.3744,Forest,,Rotting_nut/pod/seed/fruit,"same sample as NIC550, 551,Wood fruit - heart shape",,,,,C. Braendle,C. Braendle,2014-09-05,"Forest/at river, Chaudiere Pool",,False,,True,True
Caenorhabditis briggsae,,NIC552,NIC552,576,20210803,NIC,15.56962,-61.37537,Forest,,Rotting_nut/pod/seed/fruit,Wood fruit - heart shape,,,,,C. Braendle,C. Braendle,2014-09-05,"Forest/at river, Chaudiere Pool",,False,,True,True
Caenorhabditis briggsae,,NIC553,NIC541,578b1,20210803,NIC,15.58514,-61.47255,Forest,,Rotting_flower,"same sample as NIC554,Flowers",,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,False,True
Caenorhabditis briggsae,,NIC554,NIC541,578b2,20210803,NIC,15.58514,-61.47255,Forest,,Rotting_flower,"same sample as NIC553,Flowers",,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,False,True
Caenorhabditis briggsae,,NIC555,NIC555,580a,20210803,NIC,15.58933,-61.47222,Forest,,Arthropod,crab shell (purple),,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,True,True
Caenorhabditis briggsae,,NIC556,NIC555,580b,20210803,NIC,15.58933,-61.47222,Forest,,Arthropod,crab shell (purple),,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,False,True
Caenorhabditis briggsae,,NIC557,NIC555,580c,20210803,NIC,15.58933,-61.47222,Forest,,Arthropod,crab shell (purple),,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,False,True
Caenorhabditis briggsae,,NIC558,NIC555,580d,20210803,NIC,15.58933,-61.47222,Forest,,Arthropod,crab shell (purple),,,,,C. Braendle,C. Braendle,2014-10-05,"Cabrits National Park, coastal secondary forest",,False,,False,True
Caenorhabditis briggsae,,NIC561,NIC561,596a,20210803,NIC,15.52532,-61.41796,Forest,,Rotting_nut/pod/seed/fruit,Clusia fruit,,,,,C. Braendle,C. Braendle,2014-11-05,"Syndicate Trail, Forest",,False,,True,True
Caenorhabditis briggsae,,NIC574,NIC574,608c2,20210803,NIC,15.47461,-61.29876,Forest,,Rotting_nut/pod/seed/fruit,"same sample as NIC573,Coconut husk fibers",,,,,C. Braendle,C. Braendle,2014-05-13,"Sisserou falls, Forest/Garden/river",,False,,True,True
Caenorhabditis briggsae,,NIC576,NIC578,609a2,20210803,NIC,15.40564,-61.34607,Agricultural_land,,Rotting_flower,"same sample as NIC575,Red flowers",,,,,C. Braendle,C. Braendle,2014-05-13,"Spanny Falls, Agricultural land",,False,,False,True
Caenorhabditis briggsae,,NIC578,NIC578,610,20210803,NIC,15.40502,-61.34623,Agricultural_land,,Rotting_nut/pod/seed/fruit,Fruits Cecropia,,,,,C. Braendle,C. Braendle,2014-05-13,"Spanny Falls, Agricultural land/Forest",,False,,True,True
Caenorhabditis briggsae,,NIC582,NIC583,617b1,20210803,NIC,15.40368,-61.34699,Forest,,Rotting_nut/pod/seed/fruit,"same sample as NIC583,Fruits Cecropia",,,,,C. Braendle,C. Braendle,2014-05-13,"Spanny Falls, Forest/Agricultural land",,False,,False,True
Caenorhabditis briggsae,,NIC583,NIC583,617b2,20210803,NIC,15.40368,-61.34699,Forest,,Rotting_nut/pod/seed/fruit,"same sample as NIC582,Fruits Cecropia",,,,,C. Braendle,C. Braendle,2014-05-13,"Spanny Falls, Forest/Agricultural land",,False,,True,True
Caenorhabditis briggsae,,NIC590,NIC590,621.1,20210803,NIC,15.40585,-61.34613,Agricultural_land,,Rotting_nut/pod/seed/fruit,"same sample as NIC591,Coconut, immature",,,,,C. Braendle,C. Braendle,2014-05-13,"Spanny Falls, Agricultural land",,False,,True,True
Caenorhabditis briggsae,,NIC593,NIC593,624,20210803,NIC,15.4071,-61.3453,Forest,,Rotting_nut/pod/seed/fruit,woody fruit,,,,,C. Braendle,C. Braendle,2014-05-14,"Boiling lake trail, Forest",,False,,True,True
Caenorhabditis briggsae,,NIC596,NIC578,626a,20210803,NIC,15.4071,-61.3453,Forest,,Rotting_nut/pod/seed/fruit,Clusia fruit,,,,,C. Braendle,C. Braendle,2014-05-14,"Boiling lake trail, Forest",,False,,False,True
Caenorhabditis briggsae,,NIC597,NIC578,626b,20210803,NIC,15.4071,-61.3453,Forest,,Rotting_nut/pod/seed/fruit,"same sample with BRC20311 different isofemale, small hard red fruit",,,,,C. Braendle,C. Braendle,2014-05-14,"Boiling lake trail, Forest",,False,,False,True
Caenorhabditis briggsae,,NIC599,NIC578,635,20210803,NIC,15.32269,-61.30898,Forest,,Rotting_flower,flowers hard,,,,,C. Braendle,C. Braendle,2014-05-14,Altes Spital,,False,,False,True
Caenorhabditis briggsae,,NIC6,NIC174,5.3,20210803,NIC,47.1985,7.5374,Botanical_garden_or_zoo,,Rotting_nut/pod/seed/fruit,Plums,,,,,C. Braendle,C. Braendle,2008-07-20,,,False,,False,True
Caenorhabditis briggsae,,NIC60,NIC60,I4.1,20210803,NIC,5.07382,-52.69551,Forest,,Rotting_nut/pod/seed/fruit,Bean fruit,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-27,Montagne des Singes,,False,,True,True
Caenorhabditis briggsae,,NIC61,NIC61,I5.1,20210803,NIC,5.07384,-52.69537,Forest,,Rotting_nut/pod/seed/fruit,Bean fruit,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-27,Montagne des Singes,,False,,True,True
Caenorhabditis briggsae,,NIC62,NIC62,I6.1,20210803,NIC,5.07358,-52.69523,Forest,,Rotting_nut/pod/seed/fruit,Fruit,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-27,Montagne des Singes,,False,,True,True
Caenorhabditis briggsae,,NIC63,NIC61,I7.1,20210803,NIC,5.07349,-52.69528,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-27,Montagne des Singes,,False,,False,True
Caenorhabditis briggsae,,NIC64,NIC60,I8.1,20210803,NIC,5.07349,-52.69528,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits (very large),,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-27,Montagne des Singes,,False,,False,True
Caenorhabditis briggsae,,NIC65,NIC67,H3F1,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC66,NIC67,H3F1.2,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC67,NIC67,H3F2,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,True,True
Caenorhabditis briggsae,,NIC68,NIC67,H3F3,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC69,NIC67,H3F3.3,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC70,NIC67,H3F3.4,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC71,NIC67,H3F4,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC810,BRC20543,20210803,20210803,NIC,23.81433,120.85649,Forest,,Rotting_flower,"red flower, Flamboyant",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC811,NIC811,20210803,20210803,NIC,23.81433,120.85649,Forest,,Rotting_flower,"red flower, Flamboyant",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC812,NIC815,20210803,20210803,NIC,23.81433,120.85649,Forest,,Rotting_nut/pod/seed/fruit,"Fruit pod, hard",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC813,NIC815,20210803,20210803,NIC,23.81433,120.85649,Forest,,Rotting_nut/pod/seed/fruit,,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC814,NIC814,696b,20210803,NIC,23.81411,120.85654,Forest,,Vegetal_litter/mix,Leaf litter,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC815,NIC815,698,20210803,NIC,23.81407,120.8564,Forest,,Rotting_stem,,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC816,NIC816,700a,20210803,NIC,23.81417,120.856,Forest,,Rotting_nut/pod/seed/fruit,red fruits,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC817,NIC816,700b,20210803,NIC,23.81417,120.856,Forest,,Rotting_nut/pod/seed/fruit,"Fruit pod, hard",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC818,NIC816,700c,20210803,NIC,23.81417,120.856,Forest,,Rotting_flower,",Flower cups",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC819,NIC819,701a,20210803,NIC,23.81418,120.85581,Forest,,Rotting_nut/pod/seed/fruit,Small red fruit,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,True,True
Caenorhabditis briggsae,,NIC820,NIC815,702a,20210803,NIC,23.81444,120.85567,Forest,,Fungus,large mushroom on wood trunk,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Trail Mosquito Shueli (140614-loc2),,False,,False,True
Caenorhabditis briggsae,,NIC821,NIC821,706a,20210803,NIC,23.60283,120.88416,Agricultural_land,,Rotting_stem,"Succulent plant, cactus-like",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,True,True
Caenorhabditis briggsae,,NIC822,NIC822,846a2,20210803,NIC,25.168,121.56254,Forest,,Rotting_nut/pod/seed/fruit,"Figs, from single tree, same tree, on ground",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,7 Stars Mountain (140617),,False,,True,True
Caenorhabditis briggsae,,NIC824,NIC824,712,20210803,NIC,23.60248,120.88317,Forest,,Fungus,orange mushroom,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,True,True
Caenorhabditis briggsae,,NIC825,NIC825,713.1,20210803,NIC,23.60246,120.88278,Forest,,Rotting_nut/pod/seed/fruit,"spikey, chestnut-like woody fruit",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,True,True
Caenorhabditis briggsae,,NIC826,BRC20390,713.2,20210803,NIC,23.60246,120.88278,Forest,,Rotting_nut/pod/seed/fruit,"spikey, chestnut-like woody fruit",,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,False,True
Caenorhabditis briggsae,,NIC827,NIC827,722b,20210803,NIC,23.60233,120.88182,Forest,,Rotting_nut/pod/seed/fruit,Plums/pits,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,True,True
Caenorhabditis briggsae,,NIC828,NIC828,724,20210803,NIC,23.60197,120.88157,Forest,,Rotting_nut/pod/seed/fruit,Plums,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Field Plateau Heshe (140614-loc3),,False,,True,True
Caenorhabditis briggsae,,NIC829,NIC821,733,20210803,NIC,23.51344,120.91029,Forest,,Rotting_flower,Rotting yellow flower on plant,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-14,Forest road (140615-loc1),,False,,False,True
Caenorhabditis briggsae,,NIC83,NIC67,H3F8,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC839,NIC815,785a2,20210803,NIC,23.57214,120.8997,Rural_garden,,Rotting_nut/pod/seed/fruit,Plums,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-15,Down the mountain (140615-loc3),,False,,False,True
Caenorhabditis briggsae,,NIC84,NIC67,H3F9,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC850,NIC815,802f,20210803,NIC,23.67039,120.79876,Forest,,Rotting_flower,Gardenia flower on ground,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-15,Xithou Park (140616-loc1),,False,,False,True
Caenorhabditis briggsae,,NIC86,NIC67,H3litter1,20210803,NIC,4.08533,-52.6751,Forest,,Rotting_nut/pod/seed/fruit,Cecropia fruits,,,,,"C. Braendle, M.-A. Felix",C. Braendle,2009-11-25,"Grand Plateau, Subsampling H3",,False,,False,True
Caenorhabditis briggsae,,NIC863,NIC863,830a,20210803,NIC,23.72763,120.76625,Forest,,Rotting_stem,Banana trunk,,,,,"C. Gosse, C. Braendle, J. Wang",C. Braendle,2014-06-16,Along river/Farming Village (140616-loc2),,False,,True,True
